Subject,ChannelIndex,ROI,ClassLabel,FixationAccuracy,EncodingAccuracy,Delay1Accuracy,Delay2Accuracy,Fix_null_mean,Fix_null_std,Enc_null_mean,Enc_null_std,D1_null_mean,D1_null_std,D2_null_mean,D2_null_std,Fix_p_perm,Enc_p_perm,D1_p_perm,D2_p_perm,D1_vsFix_p,D2_vsFix_p,Fix_p_binom,Enc_p_binom,D1_p_binom,D2_p_binom,Fix_signif_binom,Enc_signif_binom,D1_signif_binom,D2_signif_binom,D1_signif_vsFix,D2_signif_vsFix
k12wm002,94,R Insula Lobe,2,0.494,0.412,0.512,0.494,0.493,0.1,0.498,0.066,0.5,0.068,0.497,0.065,0.5347,0.9604,0.495,0.5545,0.4455,0.5941,0.5937,0.9892,0.4063,0.5937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm003,78,R Middle Temporal Gyrus,2,0.631,0.512,0.637,0.537,0.496,0.1,0.49,0.091,0.499,0.091,0.492,0.089,0.0693,0.4158,0.0792,0.3465,0.4653,0.9901,0.0006,0.4063,0.0003,0.1923,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm003,99,R Medial Temporal Pole,2,0.412,0.431,0.481,0.475,0.489,0.1,0.491,0.095,0.493,0.095,0.491,0.093,0.6931,0.7129,0.5941,0.6238,0.0495,0.0891,0.9892,0.9657,0.7099,0.7616,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm006,43,L Postcentral Gyrus,2,0.613,0.619,0.7,0.581,0.499,0.1,0.497,0.103,0.504,0.088,0.494,0.091,0.1683,0.1386,0.0099,0.198,0.1188,0.5842,0.0027,0.0017,0,0.0239,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,40,L Insula Lobe,3,0.5,0.375,0.661,0.429,0.494,0.1,0.486,0.108,0.488,0.064,0.501,0.076,0.5347,0.8119,0.0099,0.8317,0.1089,0.8416,0.5531,0.978,0.0111,0.8856,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,52,L Precentral Gyrus,1,0.643,0.482,0.661,0.357,0.5,0.1,0.51,0.139,0.504,0.072,0.498,0.071,0.1089,0.6238,0.0396,0.9901,0.5347,1,0.022,0.6556,0.0111,0.9889,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,53,L Precentral Gyrus,2,0.554,0.375,0.571,0.446,0.501,0.1,0.493,0.075,0.492,0.077,0.496,0.061,0.3465,0.9505,0.2079,0.8713,0.3861,0.802,0.2522,0.978,0.1748,0.8252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,77,L Fusiform Gyrus,1,0.411,0.589,0.679,0.5,0.502,0.1,0.513,0.141,0.506,0.105,0.512,0.11,0.8515,0.4356,0.0792,0.604,0.0099,0.2673,0.9296,0.1144,0.0052,0.5531,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm007,88,R Fusiform Gyrus,1,0.518,0.411,0.75,0.607,0.504,0.1,0.501,0.12,0.504,0.098,0.504,0.087,0.5149,0.7525,0.0099,0.1881,0.0297,0.2178,0.4469,0.9296,0.0001,0.0704,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,15,R Fusiform Gyrus,4,0.5,0.537,0.7,0.519,0.479,0.1,0.484,0.111,0.484,0.084,0.475,0.092,0.4158,0.3267,0.0099,0.3267,0.0198,0.2871,0.5315,0.1923,0,0.3464,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,21,R Middle Temporal Gyrus,3,0.619,0.531,0.65,0.613,0.494,0.1,0.494,0.103,0.493,0.096,0.492,0.099,0.1188,0.3564,0.0693,0.1386,0.2673,0.505,0.0017,0.2384,0.0001,0.0027,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm008,46,R Medial Temporal Pole,1,0.656,0.562,0.725,0.613,0.499,0.1,0.5,0.093,0.502,0.095,0.497,0.084,0.0792,0.3663,0.0099,0.1386,0.0693,0.6931,0,0.0664,0,0.0027,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm008,59,R Fusiform Gyrus,3,0.475,0.512,0.656,0.512,0.496,0.1,0.493,0.089,0.501,0.065,0.504,0.051,0.6139,0.4356,0.0198,0.4356,0.0495,0.3861,0.7616,0.4063,0,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,95,Right Cerebral White Matter,3,0.431,0.512,0.694,0.456,0.495,0.1,0.483,0.115,0.477,0.115,0.495,0.107,0.703,0.4059,0.0396,0.6238,0.0099,0.3267,0.9657,0.4063,0,0.8822,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm009,49,L Insula Lobe,2,0.512,0.525,0.562,0.394,0.499,0.1,0.504,0.088,0.501,0.08,0.497,0.066,0.4455,0.4653,0.2772,0.9406,0.1881,0.9901,0.4063,0.2901,0.0664,0.9973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm009,56,L SupraMarginal Gyrus,2,0.625,0.588,0.606,0.569,0.499,0.1,0.496,0.086,0.496,0.072,0.494,0.079,0.1683,0.1782,0.0792,0.198,0.5743,0.8317,0.001,0.0162,0.0044,0.0483,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm009,69,R Inferior Temporal Gyrus,1,0.487,0.481,0.675,0.519,0.508,0.1,0.508,0.085,0.503,0.098,0.505,0.087,0.5644,0.6238,0.0792,0.4851,0.0099,0.2772,0.6536,0.7099,0,0.3464,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,135,R Fusiform Gyrus,4,0.406,0.475,0.694,0.512,0.503,0.1,0.501,0.097,0.506,0.106,0.504,0.09,0.7525,0.6238,0.0099,0.5743,0.0099,0.0792,0.993,0.7616,0,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,17,L Middle Temporal Gyrus,4,0.419,0.512,0.556,0.475,0.496,0.1,0.503,0.099,0.507,0.094,0.51,0.097,0.802,0.4752,0.297,0.6436,0.0396,0.2673,0.9838,0.4063,0.0894,0.7616,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm011,123,L IFG (p Triangularis),2,0.4,0.625,0.631,0.569,0.521,0.1,0.514,0.104,0.515,0.101,0.515,0.104,0.8515,0.2178,0.198,0.3564,0.0099,0.0099,0.9956,0.001,0.0006,0.0483,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
k12wm013,40,L ACC,3,0.394,0.394,0.394,0.394,0.504,0.1,0.503,0.096,0.511,0.09,0.514,0.095,0.9703,0.9703,1,0.9802,0.802,0.8911,0.9186,0.9186,0.9186,0.9186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,41,L ACC,3,0.364,0.364,0.364,0.364,0.497,0.1,0.497,0.122,0.49,0.103,0.491,0.099,0.9901,0.9505,0.9703,0.9802,0.6832,0.7426,0.9599,0.9599,0.9599,0.9599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,90,R Superior Temporal Gyrus,3,0.727,0.697,0.879,0.879,0.5,0.1,0.508,0.116,0.522,0.223,0.53,0.233,0.0198,0.0594,0.0693,0.0693,0.2475,0.3564,0.0068,0.0175,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm002,6,Left Cerebral White Matter,3,0.444,0.512,0.631,0.5,0.494,0.101,0.493,0.105,0.497,0.103,0.491,0.101,0.7129,0.4356,0.1683,0.495,0.0099,0.0495,0.9336,0.4063,0.0006,0.5315,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm002,29,L Heschls Gyrus,4,0.569,0.594,0.731,0.581,0.503,0.101,0.498,0.098,0.493,0.097,0.494,0.105,0.297,0.198,0.0099,0.2475,0.0099,0.4158,0.0483,0.0108,0,0.0239,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm002,41,L ACC,1,0.562,0.6,0.694,0.544,0.506,0.101,0.512,0.094,0.507,0.086,0.509,0.096,0.3069,0.2475,0.0198,0.4455,0.0198,0.604,0.0664,0.007,0,0.152,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm006,32,L Rolandic Operculum,3,0.575,0.556,0.581,0.469,0.522,0.101,0.52,0.105,0.517,0.098,0.508,0.079,0.3861,0.4653,0.3168,0.7228,0.3168,0.9307,0.0343,0.0894,0.0239,0.8077,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm006,43,L Postcentral Gyrus,1,0.569,0.481,0.644,0.5,0.509,0.101,0.503,0.078,0.512,0.078,0.505,0.075,0.3366,0.5941,0.0693,0.5149,0.1584,0.7822,0.0483,0.7099,0.0002,0.5315,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm008,3,R Hippocampus,1,0.463,0.438,0.594,0.45,0.507,0.101,0.503,0.121,0.504,0.079,0.502,0.104,0.6535,0.6931,0.1188,0.6931,0.0099,0.5842,0.848,0.9517,0.0108,0.9106,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,10,R Inferior Temporal Gyrus,1,0.438,0.625,0.75,0.463,0.489,0.101,0.485,0.092,0.498,0.064,0.502,0.061,0.6238,0.0891,0.0099,0.7525,0.0099,0.4455,0.9517,0.001,0,0.848,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm008,71,R Inferior Temporal Gyrus,4,0.4,0.444,0.594,0.463,0.505,0.101,0.49,0.126,0.524,0.097,0.502,0.081,0.901,0.5941,0.297,0.703,0.0396,0.2376,0.9956,0.9336,0.0108,0.848,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,123,L Middle Temporal Gyrus,3,0.444,0.6,0.675,0.469,0.505,0.101,0.499,0.11,0.499,0.084,0.495,0.088,0.7327,0.2376,0.0297,0.6139,0.0099,0.2772,0.9336,0.007,0,0.8077,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm009,22,L Inferior Temporal Gyrus,2,0.5,0.512,0.7,0.519,0.483,0.101,0.488,0.097,0.479,0.11,0.489,0.092,0.4356,0.4554,0.0297,0.396,0.0099,0.3465,0.5315,0.4063,0,0.3464,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,40,L IFG (p Orbitalis),2,0.569,0.331,0.662,0.512,0.496,0.101,0.504,0.111,0.492,0.096,0.493,0.093,0.2871,0.9901,0.0891,0.4158,0.0297,0.8911,0.0483,1,0,0.4063,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,61,L IFG (p Opercularis),4,0.581,0.531,0.681,0.619,0.49,0.101,0.494,0.11,0.483,0.102,0.489,0.103,0.2574,0.4554,0.0099,0.1683,0.0594,0.198,0.0239,0.2384,0,0.0017,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm010,70,L ACC,1,0.575,0.556,0.55,0.456,0.496,0.101,0.489,0.1,0.495,0.089,0.497,0.089,0.297,0.2772,0.2871,0.6337,0.7723,0.9901,0.0343,0.0894,0.1178,0.8822,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm011,121,L IFG (p Orbitalis),4,0.375,0.319,0.356,0.338,0.506,0.101,0.508,0.093,0.507,0.1,0.513,0.091,0.8911,0.9901,0.901,0.9901,0.5644,0.7921,0.9994,1,0.9999,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm011,124,L IFG (p Triangularis),3,0.562,0.581,0.644,0.6,0.496,0.101,0.491,0.101,0.495,0.099,0.495,0.103,0.3465,0.2772,0.0297,0.2574,0.0792,0.099,0.0664,0.0239,0.0002,0.007,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm011,159,L Fusiform Gyrus,3,0.519,0.613,0.7,0.581,0.487,0.101,0.5,0.091,0.494,0.094,0.495,0.091,0.396,0.1485,0.0099,0.198,0.0099,0.2475,0.3464,0.0027,0,0.0239,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm013,14,L Insula Lobe,3,0.424,0.576,0.788,0.576,0.502,0.101,0.504,0.122,0.489,0.121,0.495,0.113,0.802,0.4752,0.0099,0.4059,0.0099,0.0495,0.8519,0.2434,0.0007,0.2434,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm013,21,L Postcentral Gyrus,2,0.545,0.424,0.788,0.727,0.476,0.101,0.492,0.106,0.473,0.154,0.474,0.159,0.2871,0.6634,0.0297,0.0693,0.0297,0.099,0.3642,0.8519,0.0007,0.0068,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm013,91,R Superior Temporal Gyrus,3,0.576,0.515,0.788,0.727,0.508,0.101,0.507,0.089,0.527,0.157,0.513,0.158,0.3366,0.495,0.0495,0.1485,0.099,0.1287,0.2434,0.5,0.0007,0.0068,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm013,95,R Medial Temporal Pole,1,0.545,0.636,0.576,0.576,0.502,0.101,0.497,0.107,0.505,0.077,0.506,0.077,0.4851,0.1485,0.2574,0.2772,0.4059,0.4455,0.3642,0.0814,0.2434,0.2434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm003,31,L Insula Lobe,3,0.331,0.325,0.744,0.362,0.497,0.102,0.5,0.131,0.501,0.116,0.493,0.106,0.9406,0.8614,0.0099,0.8614,0.0099,0.2871,1,1,0,0.9998,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm003,51,L Superior Temporal Gyrus,2,0.406,0.438,0.456,0.438,0.502,0.102,0.514,0.108,0.516,0.1,0.51,0.108,0.8119,0.7228,0.7327,0.6931,0.2376,0.3564,0.993,0.9517,0.8822,0.9517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm003,97,R Fusiform Gyrus,4,0.469,0.562,0.637,0.512,0.51,0.102,0.521,0.117,0.507,0.095,0.515,0.094,0.6436,0.4059,0.099,0.5248,0.0099,0.2673,0.8077,0.0664,0.0003,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,2,L Hippocampus,2,0.569,0.512,0.7,0.662,0.496,0.102,0.495,0.079,0.497,0.077,0.495,0.094,0.2871,0.4158,0.0099,0.0198,0.0495,0.0594,0.0483,0.4063,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm006,8,L Middle Temporal Gyrus,2,0.625,0.5,0.606,0.619,0.492,0.102,0.499,0.093,0.497,0.074,0.492,0.103,0.1584,0.4851,0.1188,0.1782,0.7129,0.5248,0.001,0.5315,0.0044,0.0017,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm006,30,L Insula Lobe,4,0.675,0.7,0.719,0.694,0.512,0.102,0.516,0.106,0.509,0.091,0.517,0.096,0.0396,0.0198,0.0198,0.0198,0.3168,0.5149,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm006,32,L Rolandic Operculum,2,0.625,0.531,0.762,0.606,0.516,0.102,0.521,0.107,0.518,0.096,0.519,0.102,0.2079,0.4554,0.0099,0.2574,0.0396,0.6535,0.001,0.2384,0,0.0044,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm007,0,L Amygdala,2,0.589,0.536,0.714,0.429,0.491,0.102,0.492,0.067,0.503,0.07,0.494,0.068,0.198,0.2673,0.0099,0.8416,0.099,0.9505,0.1144,0.3444,0.0009,0.8856,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,52,L Precentral Gyrus,4,0.589,0.571,0.75,0.518,0.505,0.102,0.494,0.067,0.49,0.073,0.497,0.085,0.2079,0.1584,0.0099,0.4257,0.0297,0.802,0.1144,0.1748,0.0001,0.4469,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,7,R Inferior Temporal Gyrus,3,0.338,0.463,0.656,0.475,0.508,0.102,0.523,0.085,0.525,0.074,0.509,0.078,0.9901,0.7723,0.0594,0.6931,0.0099,0.0693,1,0.848,0,0.7616,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,31,R Middle Temporal Gyrus,1,0.519,0.694,0.625,0.456,0.51,0.102,0.508,0.134,0.509,0.064,0.504,0.065,0.5446,0.0891,0.0297,0.7327,0.1782,0.8614,0.3464,0,0.001,0.8822,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm008,68,R Fusiform Gyrus,2,0.637,0.706,0.812,0.688,0.504,0.102,0.504,0.135,0.501,0.135,0.498,0.104,0.1386,0.0693,0.0099,0.0297,0.0396,0.198,0.0003,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm008,115,L Fusiform Gyrus,4,0.381,0.369,0.594,0.475,0.499,0.102,0.485,0.095,0.505,0.057,0.499,0.064,0.9109,0.8614,0.0495,0.6634,0.0099,0.0594,0.999,0.9997,0.0108,0.7616,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm009,8,L Middle Temporal Gyrus,2,0.469,0.381,0.525,0.481,0.5,0.102,0.501,0.101,0.5,0.106,0.493,0.1,0.6634,0.8416,0.4059,0.5842,0.1089,0.2574,0.8077,0.999,0.2901,0.7099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm010,58,L Insula Lobe,3,0.444,0.425,0.669,0.425,0.51,0.102,0.519,0.112,0.503,0.098,0.499,0.105,0.7327,0.7723,0.0495,0.7129,0.0099,0.6436,0.9336,0.9761,0,0.9761,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,134,R Hippocampus,3,0.419,0.388,0.562,0.438,0.496,0.102,0.496,0.105,0.503,0.1,0.498,0.097,0.7723,0.8317,0.3168,0.7624,0.0396,0.2772,0.9838,0.9983,0.0664,0.9517,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm011,104,L Middle Frontal Gyrus,1,0.394,0.412,0.4,0.438,0.504,0.102,0.508,0.084,0.502,0.076,0.505,0.087,0.802,0.8911,0.901,0.7921,0.4059,0.2574,0.9973,0.9892,0.9956,0.9517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm011,144,L Superior Temporal Gyrus,1,0.662,0.588,0.762,0.656,0.47,0.102,0.479,0.119,0.466,0.104,0.466,0.1,0.0594,0.2376,0.0099,0.0396,0.0891,0.4851,0,0.0162,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm011,165,L Middle Temporal Gyrus,3,0.606,0.613,0.8,0.594,0.503,0.102,0.499,0.104,0.496,0.105,0.502,0.098,0.2178,0.2178,0.0099,0.2475,0.0099,0.6139,0.0044,0.0027,0,0.0108,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm013,64,L IFG (p Orbitalis),2,0.485,0.485,0.727,0.424,0.5,0.102,0.496,0.101,0.514,0.102,0.501,0.1,0.5941,0.5743,0.0099,0.7327,0.0297,0.8317,0.6358,0.6358,0.0068,0.8519,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,40,L ACC,1,0.469,0.594,0.575,0.556,0.503,0.103,0.496,0.109,0.498,0.096,0.495,0.099,0.6535,0.2178,0.198,0.2673,0.0396,0.0792,0.8077,0.0108,0.0343,0.0894,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm002,42,Left Cerebral White Matter,1,0.425,0.375,0.481,0.394,0.503,0.103,0.502,0.093,0.505,0.087,0.494,0.099,0.7822,0.9307,0.5743,0.8416,0.1683,0.6535,0.9761,0.9994,0.7099,0.9973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm003,32,L Insula Lobe,1,0.537,0.662,0.675,0.606,0.495,0.103,0.508,0.113,0.502,0.097,0.5,0.093,0.396,0.099,0.0495,0.1683,0.0594,0.1287,0.1923,0,0,0.0044,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm006,5,L Superior Temporal Gyrus,2,0.681,0.688,0.681,0.681,0.511,0.103,0.509,0.105,0.498,0.102,0.503,0.104,0.0594,0.0099,0.0693,0.0891,0.4851,0.4653,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm006,33,L Rolandic Operculum,2,0.562,0.537,0.525,0.5,0.48,0.103,0.484,0.115,0.487,0.096,0.485,0.09,0.2178,0.297,0.3663,0.4554,0.8614,0.8317,0.0664,0.1923,0.2901,0.5315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,17,L Middle Temporal Gyrus,4,0.357,0.357,0.375,0.393,0.503,0.103,0.525,0.101,0.519,0.114,0.516,0.09,0.9802,1,0.9208,0.901,0.4059,0.3465,0.9889,0.9889,0.978,0.9593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,72,L IFG (p Orbitalis),1,0.429,0.571,0.679,0.339,0.502,0.103,0.501,0.069,0.499,0.085,0.507,0.101,0.7822,0.1584,0.0198,0.9505,0.0099,0.7921,0.8856,0.1748,0.0052,0.9948,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,29,R Middle Temporal Gyrus,4,0.519,0.519,0.575,0.506,0.496,0.103,0.487,0.123,0.505,0.065,0.496,0.075,0.4257,0.3861,0.1584,0.4752,0.2772,0.5644,0.3464,0.3464,0.0343,0.4685,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm008,31,R Middle Temporal Gyrus,4,0.506,0.644,0.6,0.494,0.495,0.103,0.504,0.126,0.506,0.054,0.5,0.069,0.495,0.1881,0.0396,0.5446,0.297,0.604,0.4685,0.0002,0.007,0.5937,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm008,37,R Superior Temporal Gyrus,3,0.637,0.613,0.756,0.625,0.497,0.103,0.485,0.146,0.497,0.094,0.493,0.085,0.0792,0.2277,0.0099,0.0693,0.1089,0.5248,0.0003,0.0027,0,0.001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm009,67,R Fusiform Gyrus,3,0.588,0.581,0.619,0.537,0.5,0.103,0.5,0.112,0.495,0.095,0.503,0.087,0.2673,0.3168,0.1089,0.396,0.297,0.7822,0.0162,0.0239,0.0017,0.1923,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm011,36,L Medial Temporal Pole,2,0.525,0.569,0.531,0.475,0.514,0.103,0.514,0.123,0.512,0.109,0.502,0.109,0.495,0.3861,0.4257,0.6337,0.4356,0.8218,0.2901,0.0483,0.2384,0.7616,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
k12wm011,36,L Medial Temporal Pole,4,0.463,0.494,0.544,0.463,0.509,0.103,0.51,0.104,0.507,0.11,0.505,0.114,0.6733,0.5545,0.3762,0.6238,0.0594,0.4356,0.848,0.5937,0.152,0.848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm011,92,L Postcentral Gyrus,1,0.356,0.45,0.669,0.481,0.496,0.103,0.488,0.117,0.491,0.097,0.496,0.098,1,0.5248,0.0099,0.5743,0.0099,0.0099,0.9999,0.9106,0,0.7099,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm011,133,Left Cerebral White Matter,1,0.4,0.669,0.625,0.463,0.498,0.103,0.502,0.096,0.498,0.09,0.498,0.088,0.7723,0.0198,0.0594,0.5941,0.0297,0.1782,0.9956,0,0.001,0.848,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm011,133,Left Cerebral White Matter,2,0.681,0.487,0.6,0.606,0.476,0.103,0.505,0.091,0.491,0.074,0.485,0.079,0.0396,0.5842,0.099,0.099,0.8713,0.9406,0,0.6536,0.007,0.0044,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm011,138,L IFG (p Opercularis),4,0.35,0.475,0.637,0.438,0.496,0.103,0.497,0.1,0.499,0.095,0.492,0.084,0.901,0.6436,0.1089,0.7921,0.0099,0.099,1,0.7616,0.0003,0.9517,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,144,L Superior Temporal Gyrus,3,0.631,0.631,0.675,0.575,0.505,0.103,0.497,0.128,0.502,0.107,0.51,0.097,0.1485,0.1881,0.0891,0.2871,0.1584,0.8911,0.0006,0.0006,0,0.0343,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm002,6,Left Cerebral White Matter,4,0.581,0.531,0.606,0.544,0.501,0.104,0.499,0.102,0.508,0.104,0.504,0.1,0.2772,0.3861,0.2277,0.3069,0.2475,0.8614,0.0239,0.2384,0.0044,0.152,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm002,16,L Middle Temporal Gyrus,4,0.694,0.681,0.694,0.688,0.5,0.104,0.494,0.113,0.495,0.114,0.491,0.109,0.0099,0.1089,0.0198,0.0099,0.5347,0.505,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm002,39,L ACC,3,0.412,0.394,0.619,0.431,0.515,0.104,0.504,0.111,0.514,0.108,0.508,0.098,0.802,0.7921,0.2376,0.8119,0.0099,0.2772,0.9892,0.9973,0.0017,0.9657,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,32,L Rolandic Operculum,4,0.494,0.544,0.756,0.562,0.496,0.104,0.488,0.101,0.49,0.1,0.489,0.099,0.5545,0.3366,0.0099,0.2673,0.0099,0.1485,0.5937,0.152,0,0.0664,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,58,L Inferior Parietal Lobule,2,0.619,0.588,0.675,0.581,0.495,0.104,0.492,0.104,0.486,0.118,0.489,0.105,0.1485,0.1881,0.0693,0.2277,0.1683,0.7327,0.0017,0.0162,0,0.0239,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,24,L Middle Temporal Gyrus,1,0.321,0.321,0.357,0.321,0.506,0.104,0.499,0.102,0.501,0.109,0.493,0.112,0.9604,0.9901,0.9109,0.9604,0.3366,0.5149,0.9977,0.9977,0.9889,0.9977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,54,L Precentral Gyrus,2,0.5,0.446,0.554,0.464,0.496,0.104,0.494,0.068,0.5,0.1,0.503,0.051,0.5149,0.8119,0.3762,0.8614,0.1287,0.7228,0.5531,0.8252,0.2522,0.7478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,66,L Rectal Gyrus,1,0.393,0.411,0.768,0.375,0.496,0.104,0.5,0.116,0.494,0.118,0.494,0.112,0.8218,0.7426,0.0099,0.8119,0.0099,0.7426,0.9593,0.9296,0,0.978,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,5,R Fusiform Gyrus,1,0.65,0.637,0.681,0.713,0.505,0.104,0.508,0.1,0.499,0.085,0.498,0.095,0.1188,0.1089,0.0396,0.0099,0.2376,0.1089,0.0001,0.0003,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm008,6,R Inferior Temporal Gyrus,3,0.469,0.463,0.706,0.481,0.492,0.104,0.492,0.094,0.501,0.087,0.503,0.09,0.5941,0.604,0.0099,0.5842,0.0099,0.505,0.8077,0.848,0,0.7099,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,49,R Medial Temporal Pole,3,0.338,0.469,0.681,0.45,0.488,0.104,0.506,0.092,0.503,0.061,0.492,0.077,0.9505,0.6535,0.0099,0.6535,0.0099,0.0693,1,0.8077,0,0.9106,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,116,L Fusiform Gyrus,3,0.631,0.531,0.675,0.581,0.499,0.104,0.494,0.098,0.494,0.093,0.497,0.088,0.1188,0.3762,0.0198,0.1584,0.3168,0.703,0.0006,0.2384,0,0.0239,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
